userid;venueid;utctimestamp;tpos
45;4b479293f964a5200a3626e3;15/02/2014 02:13:28;27
45;4c06eb29cf8c76b03a483b65;15/02/2014 06:35:40;28
45;4b71b836f964a52057582de3;15/02/2014 15:28:59;29
45;4eb6feaf8b81a81f91381c41;15/02/2014 19:38:35;30
45;50b23cfde4b0829b731f0d2e;15/02/2014 22:41:31;31
45;4b520524f964a520c36127e3;16/02/2014 00:09:51;32
45;4ef85061e300930670cabcb9;16/02/2014 04:18:37;33
45;4c9189657f3b8cfa13ea9d1e;16/02/2014 07:00:31;34
45;4c33c2eeed37a59395eb6d03;16/02/2014 12:20:27;35
45;4cbb7d6d43ec6dcbaf43ab31;16/02/2014 14:05:31;36
45;4bbca6e5593fef3b66660256;16/02/2014 17:10:56;37
45;5025632c3950ca661feba81a;16/02/2014 22:32:51;38
45;4be04bfb4f15c92868a3ca0b;17/02/2014 04:01:22;39
45;4dbb04400cb691071c7fc496;17/02/2014 13:55:23;40
45;4b8dab00f964a520850733e3;17/02/2014 20:54:14;41
45;4bfd2d30f7c82d7f58c08d04;18/02/2014 05:24:15;42
45;4b086783f964a520250b23e3;18/02/2014 08:03:21;43
46;4b4b90e4f964a5207aa026e3;08/02/2014 18:01:18;0
46;4b240547f964a5203d5f24e3;08/02/2014 22:25:39;1
46;4bccaa77511f9521086ab3c7;09/02/2014 05:38:19;2
46;4c8509cfd4e2370470c67e88;09/02/2014 10:14:57;3
46;4a2ab8caf964a5203e961fe3;10/02/2014 00:02:14;4
46;4ac8f5e6f964a5209abd20e3;10/02/2014 04:45:44;5
46;4cf6b3fc1801a143b649ebd4;10/02/2014 14:08:39;6
46;507b592ce4b0772057a49030;10/02/2014 16:37:46;7
46;4f408d40e4b080aa784cb69b;11/02/2014 05:12:43;8
46;4adfc72ef964a520637d21e3;11/02/2014 11:41:11;9
46;4b1040cff964a520526c23e3;11/02/2014 13:35:54;10
46;4c6755d4aebea5935c1976d0;11/02/2014 18:49:57;11
46;4f39bc25e4b0f450d67d1c09;11/02/2014 22:49:54;12
46;4ba50a3ef964a5204cd438e3;11/02/2014 23:08:14;13
46;4c2bacbcb34ad13a6b29eace;12/02/2014 05:01:27;14
46;4d7fb6c0dd4a6ea8f0f17f25;12/02/2014 11:05:15;15
46;3fd66200f964a52075ea1ee3;12/02/2014 15:36:49;16
46;49bed279f964a520e4541fe3;12/02/2014 19:06:55;17
46;50d465a8e4b0af3685ce878c;12/02/2014 21:32:14;18
46;4c0631ec191f20a1b41be414;13/02/2014 10:06:17;19
46;4c3e24461ef0d13ac3e19180;13/02/2014 18:45:28;20
46;4db07f176e81a2637ed91470;13/02/2014 18:53:27;21
46;510eb768e4b0b0ec72fe1ff3;13/02/2014 23:26:36;22
46;4ea877c0722e3cc3d2faf914;14/02/2014 00:56:19;23
46;509afb6be4b08d2cde4d3af1;14/02/2014 07:12:11;24
46;4ee92211775b712266dd1090;14/02/2014 13:15:10;25
46;4da710d26a230db30ed00434;14/02/2014 21:41:06;26
46;4e25b0db8877099df4c0b497;14/02/2014 23:25:52;27
46;49dfc43cf964a5200e611fe3;15/02/2014 01:36:57;28
46;4b16874df964a52005ba23e3;15/02/2014 10:48:39;29
46;4f4e6a92e4b082dc5ce40b79;15/02/2014 14:35:13;30
46;4ae2efbbf964a520b78f21e3;15/02/2014 15:16:26;31
46;4c80f59f51ada1cda1f10d10;15/02/2014 21:46:14;32
46;4b6457bff964a520f8ab2ae3;16/02/2014 00:25:25;33
46;4d67e6248f70a0931c7b1835;16/02/2014 05:05:54;34
46;4e3b0f27e4cdab9b9323708a;16/02/2014 15:53:46;35
46;4cfb90ee2d80a143302e4cd8;16/02/2014 18:52:28;36
46;3fd66200f964a52047e51ee3;17/02/2014 03:26:21;37
46;4ff98f49e4b0c98dddcc7c08;17/02/2014 03:57:35;38
46;4e99f432f790b2a9191bebcd;17/02/2014 05:55:44;39
46;49e54227f964a520af631fe3;17/02/2014 08:07:09;40
46;4b6188cef964a52026172ae3;17/02/2014 09:32:05;41
46;4c3b46b2def90f47c3a8fd2d;17/02/2014 13:19:17;42
46;4ff1b198c593c9d1f5b6344d;17/02/2014 15:08:40;43
46;4deeba4045dd29e2688ed059;17/02/2014 21:15:55;44
46;4bc3593474a9a5934b68d4f6;18/02/2014 00:12:19;45
46;421e6a80f964a520a51f1fe3;18/02/2014 08:18:32;46
47;4d98baa4b188721effdf2e37;08/02/2014 12:21:51;0
47;4a5bab99f964a5209ebb1fe3;08/02/2014 17:04:15;1
47;4f2fe6dee4b03caf55565e42;08/02/2014 21:12:55;2
47;4bc63a0c04e8b7138aa9352d;09/02/2014 06:21:41;3
47;4c1fdd73d38ec9b6a34e4d83;09/02/2014 12:31:17;4
47;4ce29677aba88cfa7d235cd7;09/02/2014 14:33:33;5
47;4b2c37a6f964a52000c424e3;09/02/2014 19:37:14;6
47;4b6cbdeaf964a520d7502ce3;09/02/2014 23:46:13;7
47;4fc79060e4b0a6960d0efdba;10/02/2014 05:10:16;8
47;4faef428e4b091b462ea43b9;10/02/2014 07:45:18;9
47;4e441634fa76eeb2dabf1c9c;10/02/2014 10:32:27;10
47;4c77089c59a3236aa9aec018;10/02/2014 16:54:15;11
47;43959303f964a5208d2b1fe3;10/02/2014 20:21:13;12
47;4fe9eb38e4b0a53f6dca64dd;11/02/2014 02:53:56;13
47;3fd66200f964a5203fe51ee3;11/02/2014 04:31:52;14
47;4cbf4cdb19ceb1f7039822cd;11/02/2014 06:17:35;15
47;4b8d9fddf964a520fd0433e3;11/02/2014 07:58:39;16
47;4ab92827f964a520417e20e3;11/02/2014 11:42:53;17
47;49de2c9df964a5202c601fe3;11/02/2014 15:54:41;18
47;51081f1819a999d47aee8ee2;11/02/2014 16:23:27;19
47;4b0340a0f964a520f74d22e3;11/02/2014 18:41:26;20
47;4ebce905d3e38e6b0be69723;12/02/2014 00:43:43;21
47;4fbbb8bce4b0c54e94c7733f;12/02/2014 01:37:14;22
47;4a26b3d7f964a520c57e1fe3;12/02/2014 05:15:41;23
47;509dc336e4b05e06b48870c0;12/02/2014 08:40:38;24
47;4be57f272468c9283f110043;12/02/2014 11:01:04;25
47;4fb533867beb65c72e11e467;12/02/2014 16:13:56;26
47;4af33855f964a520d5eb21e3;12/02/2014 20:03:06;27
47;4df26267fa76abc3d868e0ad;13/02/2014 03:37:07;28
47;4a860c78f964a520330020e3;13/02/2014 12:35:58;29
47;4b194799f964a52065da23e3;13/02/2014 17:24:21;30
47;4d0c6274257d6dcba6719567;14/02/2014 02:54:32;31
47;4f20e98ae4b08ed6b4e87f03;14/02/2014 09:44:08;32
47;4afddd81f964a520952b22e3;14/02/2014 12:15:43;33
47;4e1997ca14957dc705e24333;14/02/2014 13:19:11;34
47;49e27ed2f964a5201c621fe3;14/02/2014 17:43:49;35
47;4e3d5d7618a83d5b28428162;14/02/2014 22:29:19;36
47;4ebc2135be7b329d90bedc96;14/02/2014 23:05:23;37
47;4cb30e001168a09349383f23;15/02/2014 03:19:05;38
47;49dbc81ff964a520035f1fe3;15/02/2014 06:10:33;39
47;4c4bbed0712ac9283c26506d;15/02/2014 09:58:44;40
47;4bf032863a002d7f08cd85a4;15/02/2014 10:36:08;41
47;4c59788cec2520a11e0d4f12;15/02/2014 15:09:33;42
47;4dfe2a3d62848aca58a1ccd0;15/02/2014 15:44:38;43
47;4c94d7316b35a143fefd1edc;15/02/2014 23:54:15;44
47;4eb316449adfed3c00b7b442;16/02/2014 02:55:58;45
47;5023eac6e4b0dc223685d965;16/02/2014 03:05:43;46
47;4b9ec6ebf964a5200a0137e3;16/02/2014 06:00:00;47
47;4d3934d0c52854811665e0b9;16/02/2014 11:44:08;48
47;4b68283bf964a5209c692be3;16/02/2014 14:43:10;49
47;4a003321f964a52073701fe3;17/02/2014 03:31:19;50
47;4cdc4cdd930af04db2948f97;17/02/2014 07:12:02;51
47;4a01af35f964a520ea701fe3;17/02/2014 09:55:46;52
47;4c534b526a4bb7138fa60827;17/02/2014 17:01:39;53
47;3fd66200f964a520a7ea1ee3;18/02/2014 07:09:12;54
48;4f3c363ae4b05966f67ba006;08/02/2014 10:06:00;0
48;4be7f828c5220f47c41da9ca;08/02/2014 14:20:59;1
48;49bca8d2f964a52044541fe3;09/02/2014 06:26:08;2
48;4bb654feef159c741ac975f7;09/02/2014 08:31:32;3
48;4bce1beb29d4b713b3f7a7dc;09/02/2014 14:02:50;4
48;4c01852bb0702d7fc66c6378;09/02/2014 20:15:13;5
48;4bae4f8ff964a5200ca13be3;10/02/2014 07:59:43;6
48;4b894ff4f964a520ad2a32e3;10/02/2014 09:30:17;7
48;4b085910f964a520b90923e3;10/02/2014 13:51:32;8
48;506073c6e4b0d9a2f23b801f;10/02/2014 15:40:31;9
48;4c0cfdbb7189c9281544d6b6;10/02/2014 17:53:49;10
48;4bfb2af265fbc9b6d51f916c;10/02/2014 21:26:05;11
48;4df4db317d8b18e172339bc7;11/02/2014 07:25:31;12
48;4b840ef7f964a520f61d31e3;11/02/2014 07:50:03;13
48;4babc818f964a52015c93ae3;11/02/2014 09:31:37;14
48;4f92bfb1e4b0a20c25dcc465;11/02/2014 13:26:08;15
48;4bbac3eecf2fc9b6a8f2a102;11/02/2014 18:01:52;16
48;4b4f5a31f964a520b20227e3;11/02/2014 22:08:11;17
48;4dac50ee0437dccbd8308655;11/02/2014 23:25:42;18
48;4ce5a066023676ebb567ebb9;12/02/2014 02:02:10;19
48;4b0d3b9df964a520e94423e3;12/02/2014 08:46:14;20
48;4d264f9a888af04dfe24b2af;12/02/2014 09:49:57;21
48;4ba2ba98f964a520231438e3;12/02/2014 17:26:35;22
48;3fd66200f964a5206ee91ee3;12/02/2014 21:39:55;23
48;4bbcc82aa8cf76b0f6f1b0fd;12/02/2014 21:55:35;24
48;49c8fa90f964a52027581fe3;12/02/2014 23:26:36;25
48;4a70a75bf964a52016d81fe3;13/02/2014 02:08:43;26
48;4d8fa807c1b1721ee9aa4b46;13/02/2014 03:50:43;27
48;3fd66200f964a52023e51ee3;13/02/2014 09:11:45;28
48;4ba04a6ff964a520a26637e3;13/02/2014 10:04:27;29
48;5063bb53e4b09fd748153a44;13/02/2014 12:27:56;30
48;4c4b59265609c9b63da00191;13/02/2014 13:51:47;31
48;4f2f443fe4b050b64b15fd8e;13/02/2014 14:57:36;32
48;4a11788bf964a52019771fe3;14/02/2014 00:13:25;33
48;4ad93490f964a520101921e3;14/02/2014 03:33:21;34
48;4eab6896dab40d1326abd101;14/02/2014 06:35:35;35
48;4c827eb751ada1cdd6e21c10;14/02/2014 10:46:09;36
48;4c44c2c4f799e21e0e48aea2;14/02/2014 14:32:59;37
48;4c3a143a18e72d7f3c4d1bf5;14/02/2014 18:45:56;38
48;4f22cc3fe4b0e1207fe7c676;15/02/2014 10:10:53;39
48;4b0f0881f964a5205f5e23e3;15/02/2014 21:22:46;40
48;4dfcd55bc65b31579b2fa309;16/02/2014 02:02:27;41
48;4a008edcf964a52093701fe3;16/02/2014 06:46:17;42
48;3fd66200f964a52045e41ee3;16/02/2014 15:26:35;43
48;4a2f1365f964a520a5981fe3;16/02/2014 23:38:43;44
48;4a3ac5f0f964a52039a01fe3;17/02/2014 04:38:34;45
48;4a9140dbf964a520d61920e3;17/02/2014 05:46:13;46
48;4df3918188772e1f81543037;17/02/2014 06:04:18;47
48;505b15ece4b0835c7741cea3;17/02/2014 11:03:23;48
48;4edaab620e011b46eec55f70;17/02/2014 20:46:04;49
48;4a416369f964a52036a51fe3;18/02/2014 03:12:48;50
49;4be04c33358fef3b2156648a;08/02/2014 10:23:23;0
49;4bdc8b95afe8c9b6c9ed4f85;08/02/2014 15:51:30;1
49;50ae47cce4b047828a2fc441;08/02/2014 18:24:45;2
49;4fada098e4b0b84e1c661105;08/02/2014 21:22:03;3
49;4b75152cf964a5205efd2de3;09/02/2014 02:28:36;4
49;4f8c9c40e4b08a97c4436904;09/02/2014 04:21:00;5
49;4c26074ac11dc9b68e232824;09/02/2014 05:44:37;6
49;4f29cf06e4b022d4180801f3;09/02/2014 07:35:09;7
49;4eb94ca2991165b763ff876a;09/02/2014 10:57:02;8
49;4b6b842ff964a520800d2ce3;09/02/2014 17:33:40;9
49;4cd599b8ab19a093724040eb;09/02/2014 22:19:01;10
49;4c60d280891bef3b67d5304b;10/02/2014 03:07:48;11
49;4c8a75953dc2a1cd3c20ad32;10/02/2014 04:05:55;12
49;4e580ce0227131507c968841;10/02/2014 04:57:30;13
49;5118efc3e4b03dc12350fc4b;10/02/2014 07:37:59;14
49;4b1be8cef964a520defe23e3;10/02/2014 13:35:16;15
49;4bcf20fa0adfb713cc12af55;10/02/2014 23:21:50;16
49;4c1f5c9f920076b06798c4e9;11/02/2014 04:41:37;17
49;4e00b995d1647696f1211347;11/02/2014 08:35:04;18
49;4cd196557b6854816cebc7f8;11/02/2014 12:19:12;19
49;4e515da18877402b06dec074;11/02/2014 16:47:14;20
49;4efd1635f790570bcf88cbfd;11/02/2014 18:32:52;21
49;4b5dd7caf964a5201e6f29e3;11/02/2014 20:21:04;22
49;411ff900f964a520290c1fe3;11/02/2014 22:56:03;23
49;4f4546e1e4b03d068370eb90;12/02/2014 05:16:51;24
49;4e579063c65b2197869e44a6;12/02/2014 11:03:45;25
49;4f467605e4b0eedbd6d20820;12/02/2014 12:50:39;26
49;4e02401cc65b896d11702356;12/02/2014 18:25:14;27
49;4b008ac0f964a5204b3f22e3;12/02/2014 20:11:59;28
49;4cded771ffcf37047d6d1582;12/02/2014 21:51:46;29
49;4f551c48e4b0ce972e8c5224;13/02/2014 02:33:47;30
49;3fd66200f964a520dde31ee3;13/02/2014 08:55:11;31
49;4b1ed08df964a520e91f24e3;13/02/2014 15:01:53;32
49;42225f00f964a520ab1f1fe3;13/02/2014 18:59:16;33
49;4a777018f964a5207be41fe3;14/02/2014 05:40:19;34
49;4af87068f964a520460d22e3;14/02/2014 09:41:27;35
49;4e974e33be7ba85e57dd0884;14/02/2014 11:23:32;36
49;4e318836d4c0b2aebf717741;14/02/2014 12:45:43;37
49;4aea3392f964a52022ba21e3;14/02/2014 15:56:18;38
49;50047e68e4b07ecf51f99238;14/02/2014 18:51:28;39
49;4f289e28e4b0f07a956bc180;15/02/2014 06:46:42;40
49;4b7d51f3f964a52013b82fe3;15/02/2014 10:14:46;41
49;4f969d9ee4b0c9bdccab3c57;15/02/2014 12:35:36;42
49;4be4782abcef2d7fcd9902e5;15/02/2014 14:00:08;43
49;4bc4a21e461576b050308032;15/02/2014 14:29:23;44
49;4b216a22f964a520843b24e3;15/02/2014 19:32:09;45
49;4a78d854f964a52092e61fe3;15/02/2014 20:32:13;46
49;4b426dcaf964a520cdd325e3;16/02/2014 03:50:36;47
49;504fa2fce4b007a165a603f4;16/02/2014 10:48:12;48
49;4e408c968877f7a2cf273642;16/02/2014 11:12:19;49
49;4aa8caa0f964a520bc5120e3;16/02/2014 13:39:50;50
49;4c50b469375c0f47c406bb92;16/02/2014 17:11:41;51
49;4e401e5c1838cb1b8313c244;16/02/2014 18:41:54;52
49;4cd5bb3cb2a437047b338044;16/02/2014 21:14:27;53
49;4e0e12e2aeb7a5b33ee635c9;16/02/2014 21:59:08;54
49;4de9d1f7c65be8091d95df43;17/02/2014 07:16:02;55
49;3fd66200f964a520b5e61ee3;17/02/2014 12:30:49;56
49;4a494688f964a52029ab1fe3;17/02/2014 16:16:38;57
49;4cc97703b3f5224b6fd1f420;17/02/2014 19:49:30;58
49;49f49bb9f964a520266b1fe3;17/02/2014 21:54:49;59
49;4b38c482f964a520275025e3;18/02/2014 03:01:30;60
49;49f39d66f964a520c06a1fe3;18/02/2014 03:29:26;61
49;4ab5a40bf964a520b97520e3;18/02/2014 07:43:44;62
50;4f8b5b55e4b005c392ef5c91;08/02/2014 09:36:16;0
50;4e26c92e1f6eb1ae13988f32;08/02/2014 22:31:10;1
50;4eea33326c250521d1c57b7c;09/02/2014 03:13:07;2
50;4c8aa9621797236a1ab56388;09/02/2014 10:14:17;3
50;4c47899e89a6c9b6c9a89a88;09/02/2014 13:22:16;4
50;4bb64abd46d4a593e8ffc5c0;09/02/2014 23:24:35;5
50;4e5d37edb61cc7d938456ace;10/02/2014 02:32:27;6
50;4cb894cb43ec6dcb61e49631;10/02/2014 05:48:35;7
50;4f4f43c6e4b0f022a0503400;10/02/2014 11:07:53;8
50;4c169c3a5e88c928cc662466;10/02/2014 15:00:36;9
50;4c02aa26310fc9b6a8c6c461;10/02/2014 17:47:12;10
50;4b1d351ff964a520fd0c24e3;11/02/2014 00:13:46;11
50;49e2c5bff964a5205c621fe3;11/02/2014 01:36:34;12
50;4ee535472c5b5fc6cd1fd9d9;11/02/2014 02:37:47;13
50;4b50ae59f964a520322d27e3;11/02/2014 06:01:16;14
50;4cf801389d11b1f7bb0fc9ed;11/02/2014 10:30:23;15
50;4e22cea522717a5245d8a7f5;11/02/2014 15:33:02;16
50;4b70b0edf964a520e3292de3;11/02/2014 17:15:37;17
50;4ea0ad6db80355a98102d716;11/02/2014 22:04:47;18
50;4bc0cad874a9a59398afd0f6;12/02/2014 01:18:32;19
50;4b5c4061f964a520a22829e3;12/02/2014 03:52:31;20
50;5048111ee4b0e2624de35466;12/02/2014 09:46:49;21
50;4f8ad772e4b0202c078183eb;12/02/2014 12:04:44;22
50;4e733451e4cd876b6df059c2;12/02/2014 16:40:07;23
50;4f8a486de4b037c01fb22290;12/02/2014 20:45:08;24
50;4e5c2005fa76f39e1cb1dd49;13/02/2014 01:22:38;25
50;4c4e1db5d667d13a90f7e29f;13/02/2014 04:01:04;26
50;4e2ef5511838f1c552bfd257;13/02/2014 12:21:40;27
50;423e0e80f964a52049201fe3;13/02/2014 14:54:56;28
50;4bf41b92cad2c9289e859b99;13/02/2014 15:22:14;29
50;4cbdee4b7148f04d39d2efab;13/02/2014 18:43:41;30
50;4fbd9be9e4b06a5f153c5e52;13/02/2014 19:55:03;31
50;4d2643b7b818a35d2eb7808a;14/02/2014 05:58:35;32
50;4b6b153af964a52093f12be3;14/02/2014 11:07:49;33
50;4df8aa6d88778675b54926e3;14/02/2014 17:37:11;34
50;4edd3f439911a3e7908491f0;15/02/2014 06:41:29;35
50;4b3cb2c7f964a520428625e3;15/02/2014 09:40:14;36
50;4adcd366f964a520423021e3;15/02/2014 11:45:36;37
50;3fd66200f964a52051e61ee3;16/02/2014 06:21:26;38
50;4e19dbb7fa761946459e99fb;16/02/2014 10:36:20;39
50;41b3a100f964a520711e1fe3;16/02/2014 14:17:28;40
50;4e1b960d81306017a4cd30f4;16/02/2014 16:03:13;41
50;4cdeed09f8cdb1f7ae588e12;16/02/2014 23:02:37;42
50;4f5ac060e4b09f0f97366011;17/02/2014 06:46:28;43
50;4c37d4793849c9282e82beb1;17/02/2014 08:37:19;44
50;4b638fcdf964a52087832ae3;17/02/2014 12:26:26;45
50;4e79b3fe1f6e07f917c90a7c;18/02/2014 02:44:02;46
50;4c409dfece54e21ed3cc091a;18/02/2014 06:40:14;47
51;4f60a9e4e4b0c27827981355;08/02/2014 13:05:22;0
51;4c83bf84d8086dcbc67f8252;08/02/2014 16:13:20;1
51;4bc27de52a89ef3becf0f388;08/02/2014 19:19:19;2
51;4a28154ef964a520f0941fe3;08/02/2014 22:39:16;3
51;4a4370ecf964a52089a61fe3;09/02/2014 06:33:57;4
51;4bdbb18463c5c9b6c85d2968;09/02/2014 11:39:49;5
51;4f315544e4b0f41ae7714204;09/02/2014 18:36:59;6
51;4bb64e766edc76b07aba301c;09/02/2014 22:56:27;7
51;4d1664f485fc6dcb7040a64e;10/02/2014 02:55:29;8
51;4b61db21f964a52060272ae3;10/02/2014 09:30:57;9
51;4a3286fef964a520559a1fe3;10/02/2014 14:17:07;10
51;4e7e6a2430f89e578e669b4e;10/02/2014 18:20:07;11
51;4bd8df990115c9b618ba7580;10/02/2014 19:19:06;12
51;4e2dac1d14955dbf7af114b7;11/02/2014 00:20:02;13
51;4c22b66cfbe5c9b6596b9a21;11/02/2014 04:44:27;14
51;4bae5093f964a52094a13be3;11/02/2014 08:00:45;15
51;4a958ea9f964a520a32320e3;11/02/2014 08:32:27;16
51;46039d59f964a520af441fe3;11/02/2014 10:10:51;17
51;4b756492f964a520fe092ee3;11/02/2014 15:21:08;18
51;4d25f9efe7a6a35df7e8dd62;11/02/2014 17:45:05;19
51;4cc43153806246887cdf342f;11/02/2014 21:22:29;20
51;4f832be7e4b00d74845e38f3;12/02/2014 05:31:18;21
51;4a7cb61ef964a52052ed1fe3;12/02/2014 06:29:23;22
51;4bec740c49430f4787bd07d2;12/02/2014 10:06:25;23
51;4c45010a8c1f20a189493d99;12/02/2014 12:09:27;24
51;4b37c6a3f964a520f44525e3;12/02/2014 18:11:46;25
51;4b8018c2f964a520e05130e3;12/02/2014 19:19:53;26
51;4b4ba686f964a520d9a226e3;13/02/2014 01:49:28;27
51;4aea1121f964a52008b921e3;13/02/2014 11:11:48;28
51;4da082e04977236ac0fac496;13/02/2014 22:41:50;29
51;4fa0856bbb3d40519d3387d5;14/02/2014 01:59:05;30
51;49f06afef964a5202f691fe3;14/02/2014 16:27:23;31
51;43c75e2cf964a5207c2d1fe3;14/02/2014 18:21:39;32
51;4e99a953f79022d7ec973ac4;14/02/2014 20:29:40;33
51;4f48302fbb3d4f02323f8144;15/02/2014 03:41:43;34
51;4b242d48f964a520ff6224e3;15/02/2014 05:26:04;35
51;3fd66200f964a5200ae71ee3;15/02/2014 08:02:41;36
51;4c26074ac11dc9b68e232824;16/02/2014 03:23:22;37
51;4e14b8abd16447c40d1ae25c;16/02/2014 04:59:20;38
51;4e230951d4c0d32590fe8477;16/02/2014 08:26:44;39
51;4ecbd8f0722efb00f8c1cfe5;16/02/2014 09:37:20;40
51;4bf2792677b4c92894466a1c;16/02/2014 14:18:53;41
51;4bb9e5a5935e952158772790;16/02/2014 20:28:12;42
51;4e56c9c9483b0500f8ca6aa4;16/02/2014 23:44:13;43
51;4f769617e4b08f9be4c69257;17/02/2014 00:45:44;44
51;4df22758c65bf55ee526477a;17/02/2014 04:24:39;45
51;4a358dfaf964a5202d9d1fe3;17/02/2014 14:29:04;46
51;4b4ebaa1f964a520b0f426e3;18/02/2014 01:39:07;47
51;49baa2cef964a5208d531fe3;18/02/2014 06:46:10;48
52;4aaed0b8f964a5206b6320e3;08/02/2014 13:05:52;0
52;4c020c87fd082d7f1aed0785;08/02/2014 14:08:07;1
52;4aef64e7f964a52016d821e3;08/02/2014 23:21:43;2
52;4f071996e4b0aa2dc4ea79c3;09/02/2014 13:23:48;3
52;4ac669faf964a5203fb420e3;09/02/2014 18:08:07;4
52;4be86e129a54a593aff60911;09/02/2014 19:20:20;5
52;4e38a2cfbd415d9f63d711e3;09/02/2014 21:40:01;6
52;4db44994cda1c57c82583709;09/02/2014 22:29:18;7
52;4e32b724d22d630c23d4d60d;10/02/2014 00:37:40;8
52;4bafb920f964a520261b3ce3;10/02/2014 08:12:58;9
52;4a895649f964a520e60720e3;10/02/2014 09:47:04;10
52;4d017c9c6212721e474de111;10/02/2014 13:55:41;11
52;4c24b5dcf7ced13a3a38236d;10/02/2014 19:04:27;12
52;4eb6e9fc823131626fe2a518;10/02/2014 22:36:46;13
52;4e6934d2b993038735685814;11/02/2014 09:20:41;14
52;503a39d5e4b0975cc3214af2;11/02/2014 11:32:05;15
52;4bec5447976ac92845da600b;11/02/2014 17:17:54;16
52;4b7c1604f964a5200a7c2fe3;11/02/2014 20:53:12;17
52;4cc9c7a2e7926dcb5de55e77;11/02/2014 23:15:36;18
52;4f5455b3e4b050039fa910c4;12/02/2014 00:23:10;19
52;4dcac86645dd19439a12c837;12/02/2014 01:41:07;20
52;4ef0df688b81e3067fb5aa07;12/02/2014 08:39:27;21
52;4b7daa07f964a52033cd2fe3;12/02/2014 09:32:33;22
52;4c44c83d2d3ec9b6ea5c2fae;12/02/2014 12:05:38;23
52;4ec831e5cc21b428e3ee72e9;12/02/2014 18:10:45;24
52;4e73ba0d483b4dd0be590ee8;12/02/2014 21:17:39;25
52;4bd3a999a8b3a593389b6a5f;13/02/2014 01:50:59;26
52;4f299bb3e4b0abca06f19c07;13/02/2014 06:40:23;27
52;4c841e48d34ca143eef63b80;13/02/2014 10:36:53;28
52;4e7e6d87f790189412f9fcb9;13/02/2014 11:11:42;29
52;4abba9c5f964a520488420e3;13/02/2014 15:35:19;30
52;4d6afaa4790d3704313be290;13/02/2014 17:04:04;31
52;4bfa991a4a67c928337528cf;13/02/2014 23:38:56;32
52;4e4dbf19bd41b76bef92775f;14/02/2014 03:36:55;33
52;4cd56c97a5b3468811ba8d50;14/02/2014 09:32:30;34
52;4c371a0d1e06d13a4641753e;14/02/2014 19:53:00;35
52;4d5c30a9b9b2a143af10738c;15/02/2014 03:28:37;36
52;4c8e7c2a4e95236ad45c7cca;15/02/2014 09:05:46;37
52;50e965ffe4b0dabfb0cabd07;15/02/2014 10:54:38;38
52;4aeca5c9f964a520e2c921e3;15/02/2014 21:52:25;39
52;4d9743d3970a41bd1497d6e9;16/02/2014 05:50:41;40
52;4e3ec0522271d21e870728ca;16/02/2014 11:00:30;41
52;4b5cd89df964a520094729e3;16/02/2014 20:44:57;42
52;4bc0e66c920eb71372cf192c;16/02/2014 21:30:03;43
52;3fd66200f964a5201dea1ee3;17/02/2014 01:49:44;44
52;4cc5a39738aaa093baee1962;17/02/2014 05:06:43;45
52;4ce8c35bf8653704e922b3c4;17/02/2014 08:33:44;46
52;4bd0e778046076b09e027171;17/02/2014 10:13:18;47
52;4c3b438962f1c92827378f53;17/02/2014 12:04:12;48
52;4a006e57f964a5207e701fe3;17/02/2014 18:10:51;49
52;4b57690af964a5203d3628e3;17/02/2014 22:34:47;50
52;4c5daeac9b28d13af9485a70;18/02/2014 01:56:11;51
52;4d64546736a96dcb92fb4df4;18/02/2014 05:21:33;52
52;4b70bffdf964a520ed2c2de3;18/02/2014 07:54:51;53
53;4dee34a5fa76b21ed99542f2;08/02/2014 12:01:14;0
53;4e8363e0e5fa5681e8c01b29;08/02/2014 12:30:02;1
53;501bb0aae4b03e6bfbb3239e;08/02/2014 12:47:27;2
53;4b7ed15af964a520b00130e3;08/02/2014 19:04:45;3
53;50902f6ce4b0c36e9599c245;09/02/2014 03:02:29;4
53;4bb527502f70c9b670d28330;09/02/2014 03:24:12;5
53;4baabbe5f964a52062833ae3;09/02/2014 11:33:37;6
53;4f5c1523e4b0241542b43f4f;09/02/2014 20:44:36;7
53;4ba2f67af964a5202c2538e3;10/02/2014 00:33:46;8
53;4555f6f7f964a520283d1fe3;10/02/2014 01:20:29;9
53;4a0de8e9f964a520af751fe3;10/02/2014 02:16:04;10
53;4de23e57e4cd056f743ea6f3;10/02/2014 03:39:27;11
53;4bd09605caff9521de1fcff0;10/02/2014 06:47:30;12
53;4ba9940ff964a5206e2f3ae3;10/02/2014 11:05:48;13
53;4cfa4414c671721e1c4cbc18;10/02/2014 11:46:02;14
53;5033c585e4b0488f30a9faff;10/02/2014 15:51:11;15
53;44b0954bf964a52030351fe3;10/02/2014 19:19:48;16
53;4b4fafebf964a520ee1027e3;10/02/2014 23:18:09;17
53;3fd66200f964a52040e71ee3;11/02/2014 02:52:18;18
53;4d78e23c0ddba35dd2904776;11/02/2014 06:42:22;19
53;4c178177c2dfc928c816a869;11/02/2014 10:54:23;20
53;4b96c021f964a52026e234e3;11/02/2014 12:24:47;21
53;4db745271e7206c23cefbc0e;11/02/2014 12:50:41;22
53;4cbf09f9ca4aa1cdc0bc17b4;11/02/2014 13:57:01;23
53;4b3709c7f964a520323f25e3;11/02/2014 17:30:50;24
53;4b6c69abf964a5200a382ce3;11/02/2014 20:27:56;25
53;4ef3bb232c5b6efc365a98df;12/02/2014 01:53:12;26
